,loss,f10,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/learning_rate,config/neurons_l1,config/weight_1,logdir
32,0.379479288410496,0.3265378763200797,225.19253540039065,True,False,,,1,008c2_00032,00ef9d6010cd4845b8a0c5ed4f5dd52c,2022-12-01_09-33-30,1669898010,225.19253540039065,2111,arch,192.168.1.110,225.19253540039065,0,1,0.005246877670288,0.0018812804873453762,27,0.6682083472293001,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00032_32_learning_rate=0.0019,neurons_l1=27,weight_1=0.6682_2022-12-01_09-29-45"
33,0.3715789324528463,0.6756472507933244,229.8439016342163,True,False,,,1,008c2_00033,eb4c29aee8db49fea391e701291a1952,2022-12-01_09-35-15,1669898115,229.8439016342163,2144,arch,192.168.1.110,229.8439016342163,0,1,0.004138708114624,0.0019401063347338592,15,0.8230502971884249,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00033_33_learning_rate=0.0019,neurons_l1=15,weight_1=0.8231_2022-12-01_09-31-25"
34,0.3538173508805197,0.7018008006917924,225.75882029533383,True,False,,,1,008c2_00034,00ef9d6010cd4845b8a0c5ed4f5dd52c,2022-12-01_09-37-16,1669898236,225.75882029533383,2111,arch,192.168.1.110,225.75882029533383,0,1,0.005246877670288,0.002515399241963496,25,0.6860108299382955,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00034_34_learning_rate=0.0025,neurons_l1=25,weight_1=0.6860_2022-12-01_09-33-30"
35,0.441593524813652,0.2320679347201083,229.11311769485476,True,False,,,1,008c2_00035,eb4c29aee8db49fea391e701291a1952,2022-12-01_09-39-04,1669898344,229.11311769485476,2144,arch,192.168.1.110,229.11311769485476,0,1,0.004138708114624,0.00033108300781188555,21,0.9908345410029374,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00035_35_learning_rate=0.0003,neurons_l1=21,weight_1=0.9908_2022-12-01_09-35-15"
36,0.3795680711398253,0.5504750560949455,221.32656931877136,True,False,,,1,008c2_00036,00ef9d6010cd4845b8a0c5ed4f5dd52c,2022-12-01_09-40-57,1669898457,221.32656931877136,2111,arch,192.168.1.110,221.32656931877136,0,1,0.005246877670288,0.0002216490001607181,24,0.7164410789741497,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00036_36_learning_rate=0.0002,neurons_l1=24,weight_1=0.7164_2022-12-01_09-37-16"
37,0.3851281638081009,0.6570317004714458,226.4611337184906,True,False,,,1,008c2_00037,eb4c29aee8db49fea391e701291a1952,2022-12-01_09-42-50,1669898570,226.4611337184906,2144,arch,192.168.1.110,226.4611337184906,0,1,0.004138708114624,0.0022196904843854197,11,0.890986325059155,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00037_37_learning_rate=0.0022,neurons_l1=11,weight_1=0.8910_2022-12-01_09-39-04"
38,0.4075433897005546,0.0019047619047619,223.88361191749573,True,False,,,1,008c2_00038,00ef9d6010cd4845b8a0c5ed4f5dd52c,2022-12-01_09-44-41,1669898681,223.88361191749573,2111,arch,192.168.1.110,223.88361191749573,0,1,0.005246877670288,0.00010182290532585556,23,0.6943889949603818,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00038_38_learning_rate=0.0001,neurons_l1=23,weight_1=0.6944_2022-12-01_09-40-57"
39,0.3955120677078093,0.6190171363539456,234.02505373954773,True,False,,,1,008c2_00039,eb4c29aee8db49fea391e701291a1952,2022-12-01_09-46-44,1669898804,234.02505373954773,2144,arch,192.168.1.110,234.02505373954773,0,1,0.004138708114624,0.0004672381943435907,23,0.8978394945256211,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00039_39_learning_rate=0.0005,neurons_l1=23,weight_1=0.8978_2022-12-01_09-42-50"
40,0.3713010001021463,0.7024645473636961,228.25256824493408,True,False,,,1,008c2_00040,00ef9d6010cd4845b8a0c5ed4f5dd52c,2022-12-01_09-48-29,1669898909,228.25256824493408,2111,arch,192.168.1.110,228.25256824493408,0,1,0.005246877670288,0.005644375428613358,15,0.8280153054283352,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00040_40_learning_rate=0.0056,neurons_l1=15,weight_1=0.8280_2022-12-01_09-44-41"
41,0.4699597186333424,0.1991114352299407,231.5544548034668,True,False,,,1,008c2_00041,eb4c29aee8db49fea391e701291a1952,2022-12-01_09-50-36,1669899036,231.5544548034668,2144,arch,192.168.1.110,231.5544548034668,0,1,0.004138708114624,0.0002075992879512062,13,0.9871150768403811,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00041_41_learning_rate=0.0002,neurons_l1=13,weight_1=0.9871_2022-12-01_09-46-44"
42,0.3734622107969748,0.6568238671874825,221.85827803611755,True,False,,,1,008c2_00042,00ef9d6010cd4845b8a0c5ed4f5dd52c,2022-12-01_09-52-11,1669899131,221.85827803611755,2111,arch,192.168.1.110,221.85827803611755,0,1,0.005246877670288,0.0006302598488053768,17,0.7928621890989198,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00042_42_learning_rate=0.0006,neurons_l1=17,weight_1=0.7929_2022-12-01_09-48-29"
43,0.3968265485924643,0.0461671992740758,229.2768907546997,True,False,,,1,008c2_00043,eb4c29aee8db49fea391e701291a1952,2022-12-01_09-54-25,1669899265,229.2768907546997,2144,arch,192.168.1.110,229.2768907546997,0,1,0.004138708114624,0.00012131523439081273,20,0.6698764037277397,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00043_43_learning_rate=0.0001,neurons_l1=20,weight_1=0.6699_2022-12-01_09-50-36"
44,0.3556725812119407,0.7091492112178478,223.53850531578064,True,False,,,1,008c2_00044,00ef9d6010cd4845b8a0c5ed4f5dd52c,2022-12-01_09-55-55,1669899355,223.53850531578064,2111,arch,192.168.1.110,223.53850531578064,0,1,0.005246877670288,0.001999167365414666,20,0.7108998241568728,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00044_44_learning_rate=0.0020,neurons_l1=20,weight_1=0.7109_2022-12-01_09-52-11"
45,0.3954694312971991,0.6230871103682623,230.339159488678,True,False,,,1,008c2_00045,eb4c29aee8db49fea391e701291a1952,2022-12-01_09-58-16,1669899496,230.339159488678,2144,arch,192.168.1.110,230.339159488678,0,1,0.004138708114624,0.00026841808590096357,21,0.8461979717379035,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00045_45_learning_rate=0.0003,neurons_l1=21,weight_1=0.8462_2022-12-01_09-54-25"
46,0.3621770105651906,0.6926852631634414,222.251268863678,True,False,,,1,008c2_00046,00ef9d6010cd4845b8a0c5ed4f5dd52c,2022-12-01_09-59-37,1669899577,222.251268863678,2111,arch,192.168.1.110,222.251268863678,0,1,0.005246877670288,0.0032647513065648874,18,0.7587937734715895,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00046_46_learning_rate=0.0033,neurons_l1=18,weight_1=0.7588_2022-12-01_09-55-55"
