,loss,f10,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/eta,config/learning_rate,config/max_depth,config/neurons_l1,config/weight_1,logdir
20,0.3806540494835054,0.6477272727272727,232.71314930915835,True,False,,,1,cf1a0_00020,5e05bb66350d4ee796da0188af707933,2022-12-08_16-38-00,1670528280,232.71314930915835,123952,arch,192.168.1.113,232.71314930915835,0,1,0.0052740573883056,0.05887478703619204,0.0003729300166813261,5,16,0.7944905828004871,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00020_20_eta=0.0589,learning_rate=0.0004,max_depth=5,neurons_l1=16,weight_1=0.7945_2022-12-08_16-34-07"
21,0.3724645223166491,0.6184971098265897,233.66771030426025,True,False,,,1,cf1a0_00021,f32c9b9a616b41dcabab4e597c522853,2022-12-08_16-38-08,1670528288,233.66771030426025,123988,arch,192.168.1.113,233.66771030426025,0,1,0.0048038959503173,0.011297156880725807,0.0009440824146720989,3,19,0.815727354392024,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00021_21_eta=0.0113,learning_rate=0.0009,max_depth=3,neurons_l1=19,weight_1=0.8157_2022-12-08_16-34-15"
22,0.4368930438885817,0.6426426426426427,232.0223834514618,True,False,,,1,cf1a0_00022,5e05bb66350d4ee796da0188af707933,2022-12-08_16-41-52,1670528512,232.0223834514618,123952,arch,192.168.1.113,232.0223834514618,0,1,0.0052740573883056,0.014764436459921095,0.00013932957318365822,4,21,0.8906375970085116,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00022_22_eta=0.0148,learning_rate=0.0001,max_depth=4,neurons_l1=21,weight_1=0.8906_2022-12-08_16-38-00"
23,0.3735899635263391,0.4864864864864865,232.1540868282318,True,False,,,1,cf1a0_00023,f32c9b9a616b41dcabab4e597c522853,2022-12-08_16-42-01,1670528521,232.1540868282318,123988,arch,192.168.1.113,232.1540868282318,0,1,0.0048038959503173,0.07579238923578098,0.00044102240904683927,3,19,0.6546728972501771,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00023_23_eta=0.0758,learning_rate=0.0004,max_depth=3,neurons_l1=19,weight_1=0.6547_2022-12-08_16-38-09"
24,0.3828906340373529,0.063063063063063,229.49066972732544,True,False,,,1,cf1a0_00024,5e05bb66350d4ee796da0188af707933,2022-12-08_16-45-42,1670528742,229.49066972732544,123952,arch,192.168.1.113,229.49066972732544,0,1,0.0052740573883056,0.11786656129370877,0.003197344115459259,5,17,0.6135382303346901,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00024_24_eta=0.1179,learning_rate=0.0032,max_depth=5,neurons_l1=17,weight_1=0.6135_2022-12-08_16-41-52"
25,0.3663749501511857,0.6605504587155964,235.17159605026245,True,False,,,1,cf1a0_00025,f32c9b9a616b41dcabab4e597c522853,2022-12-08_16-45-56,1670528756,235.17159605026245,123988,arch,192.168.1.113,235.17159605026245,0,1,0.0048038959503173,0.08897844308220558,0.0003862239218580504,4,26,0.7089484032866514,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00025_25_eta=0.0890,learning_rate=0.0004,max_depth=4,neurons_l1=26,weight_1=0.7089_2022-12-08_16-42-01"
26,0.4028665983193629,0.6409495548961425,229.018372297287,True,False,,,1,cf1a0_00026,5e05bb66350d4ee796da0188af707933,2022-12-08_16-49-31,1670528971,229.018372297287,123952,arch,192.168.1.113,229.018372297287,0,1,0.0052740573883056,0.12847153111951232,0.0002127794891549168,7,17,0.8216716337306245,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00026_26_eta=0.1285,learning_rate=0.0002,max_depth=7,neurons_l1=17,weight_1=0.8217_2022-12-08_16-45-42"
27,0.4013032719895646,0.6133333333333334,231.10684633255005,True,False,,,1,cf1a0_00027,f32c9b9a616b41dcabab4e597c522853,2022-12-08_16-49-47,1670528987,231.10684633255005,123988,arch,192.168.1.113,231.10684633255005,0,1,0.0048038959503173,0.020900921630679137,0.0006965718546867081,9,9,0.9228120700605538,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00027_27_eta=0.0209,learning_rate=0.0007,max_depth=9,neurons_l1=9,weight_1=0.9228_2022-12-08_16-45-56"
28,0.3597235723927214,0.6596306068601583,225.53309988975525,True,False,,,1,cf1a0_00028,5e05bb66350d4ee796da0188af707933,2022-12-08_16-53-16,1670529196,225.53309988975525,123952,arch,192.168.1.113,225.53309988975525,0,1,0.0052740573883056,0.1455326839601141,0.008477695179517195,5,9,0.759579590564313,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00028_28_eta=0.1455,learning_rate=0.0085,max_depth=5,neurons_l1=9,weight_1=0.7596_2022-12-08_16-49-31"
29,0.3696086881933985,0.601123595505618,231.49226188659668,True,False,,,1,cf1a0_00029,f32c9b9a616b41dcabab4e597c522853,2022-12-08_16-53-39,1670529219,231.49226188659668,123988,arch,192.168.1.113,231.49226188659668,0,1,0.0048038959503173,0.010837754489975815,0.0008338519449245428,9,22,0.7828816079097942,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00029_29_eta=0.0108,learning_rate=0.0008,max_depth=9,neurons_l1=22,weight_1=0.7829_2022-12-08_16-49-47"
