,loss,f10,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/edge_embed_size,config/learning_rate,config/node_embed_size,config/weight,logdir
0,0.383989329354183,0.5496918974232581,1985.4823908805847,True,False,,,1,2276f_00099,8357f3a85d5f45ff936ac30a8c878d3e,2022-12-05_10-01-42,1670245302,1985.4823908805847,1222,arch,192.168.1.113,1985.4823908805847,0,1,0.0055363178253173,7,0.0009418144005390928,7,0.8379210566941638,"/home/italo/ray_results/nenn_tune/training_function_2276f_00099_99_edge_embed_size=7,learning_rate=0.0009,node_embed_size=7,weight=0.8379_2022-12-05_07-37-07"
1,0.482279797099732,0.0,2216.9245865345,True,False,,,1,2276f_00098,eacb6981692a40e7a80d5ae9c191d9f9,2022-12-05_09-40-07,1670244007,2216.9245865345,1256,arch,192.168.1.113,2216.9245865345,0,1,0.003878116607666,14,2.167535408310156e-05,4,0.8386889885320763,"/home/italo/ray_results/nenn_tune/training_function_2276f_00098_98_edge_embed_size=14,learning_rate=0.0000,node_embed_size=4,weight=0.8387_2022-12-05_07-37-07"
2,0.4033305662709313,0.6049216836920663,2114.1029076576237,True,False,,,1,2276f_00097,8357f3a85d5f45ff936ac30a8c878d3e,2022-12-05_09-28-36,1670243316,2114.1029076576237,1222,arch,192.168.1.113,2114.1029076576237,0,1,0.0055363178253173,12,9.22865631199311e-05,3,0.8711217242787443,"/home/italo/ray_results/nenn_tune/training_function_2276f_00097_97_edge_embed_size=12,learning_rate=0.0001,node_embed_size=3,weight=0.8711_2022-12-05_07-37-06"
3,0.4283401299972792,0.5109177736498661,2595.18282866478,True,False,,,1,2276f_00095,eacb6981692a40e7a80d5ae9c191d9f9,2022-12-05_09-03-10,1670241790,2595.18282866478,1256,arch,192.168.1.113,2595.18282866478,0,1,0.003878116607666,14,0.00010913309919143648,8,0.8706542005873918,"/home/italo/ray_results/nenn_tune/training_function_2276f_00095_95_edge_embed_size=14,learning_rate=0.0001,node_embed_size=8,weight=0.8707_2022-12-05_07-37-03"
4,0.3799841978259989,0.6312058746265041,1771.9822103977203,True,False,,,1,2276f_00096,8357f3a85d5f45ff936ac30a8c878d3e,2022-12-05_08-53-22,1670241202,1771.9822103977203,1222,arch,192.168.1.113,1771.9822103977203,0,1,0.0055363178253173,4,0.00022607449694624502,3,0.8426022526056073,"/home/italo/ray_results/nenn_tune/training_function_2276f_00096_96_edge_embed_size=4,learning_rate=0.0002,node_embed_size=3,weight=0.8426_2022-12-05_07-37-04"
5,0.4212674828799995,0.5253123150776685,2796.578765630722,True,False,,,1,2276f_00093,8357f3a85d5f45ff936ac30a8c878d3e,2022-12-05_08-23-50,1670239430,2796.578765630722,1222,arch,192.168.1.113,2796.578765630722,0,1,0.0055363178253173,13,0.00013706433379742256,9,0.874663140808923,"/home/italo/ray_results/nenn_tune/training_function_2276f_00093_93_edge_embed_size=13,learning_rate=0.0001,node_embed_size=9,weight=0.8747_2022-12-04_21-49-40"
6,0.4582263584877994,0.5021000106759071,2555.2190356254578,True,False,,,1,2276f_00094,eacb6981692a40e7a80d5ae9c191d9f9,2022-12-05_08-19-54,1670239194,2555.2190356254578,1256,arch,192.168.1.113,2555.2190356254578,0,1,0.003878116607666,14,9.862238326892225e-05,7,0.8941193304736766,"/home/italo/ray_results/nenn_tune/training_function_2276f_00094_94_edge_embed_size=14,learning_rate=0.0001,node_embed_size=7,weight=0.8941_2022-12-04_22-21-20"
7,0.4801081475373861,0.0,2425.5773866176605,True,False,,,1,2276f_00092,a16b71b8e8524999961fb77bec16f5ff,2022-12-04_22-21-20,1670203280,2425.5773866176605,1253,arch,192.168.1.110,2425.5773866176605,0,1,0.0041170120239257,6,1.9874627241257604e-05,11,0.8366342401675021,"/home/italo/ray_results/nenn_tune/training_function_2276f_00092_92_edge_embed_size=6,learning_rate=0.0000,node_embed_size=11,weight=0.8366_2022-12-04_21-40-54"
8,0.4102892710550411,0.5554975142304294,2507.5031340122223,True,False,,,1,2276f_00091,86433238fae5418697305059e2ce275d,2022-12-04_21-49-40,1670201380,2507.5031340122223,1219,arch,192.168.1.110,2507.5031340122223,0,1,0.0041749477386474,9,8.157999600317173e-05,9,0.8953742226944867,"/home/italo/ray_results/nenn_tune/training_function_2276f_00091_91_edge_embed_size=9,learning_rate=0.0001,node_embed_size=9,weight=0.8954_2022-12-04_21-07-52"
9,0.4703320595058234,0.0500458572173006,2758.3373305797577,True,False,,,1,2276f_00090,a16b71b8e8524999961fb77bec16f5ff,2022-12-04_21-40-54,1670200854,2758.3373305797577,1253,arch,192.168.1.110,2758.3373305797577,0,1,0.0041170120239257,14,2.798218541682273e-05,11,0.8436747263026799,"/home/italo/ray_results/nenn_tune/training_function_2276f_00090_90_edge_embed_size=14,learning_rate=0.0000,node_embed_size=11,weight=0.8437_2022-12-04_20-54-56"
